H2,CH4,C2H6,C2H4,C2H2,labels
0.5560821484992102,0.04107424960505529,0.030015797788309637,0.08372827804107424,0.2890995260663507,2
0.8998907480880916,0.05347593582887701,0.019550342130987292,0.027025472945776553,5.750100626760969e-05,1
0.38910505836575876,0.1245136186770428,0.03501945525291829,0.3540856031128405,0.09727626459143969,3
0.06054391440035666,0.4451181453410611,0.16700847079803835,0.3273294694605439,0.0,4
0.00819672131147541,0.11664564943253469,0.1355611601513241,0.7366540563261875,0.0029424127784783522,5
0.4815519262077048,0.014272057088228353,0.04035416141664567,0.22539090156360628,0.2384309537238149,3
0.3275862068965517,0.4425287356321839,0.10919540229885058,0.1206896551724138,0.0,4
0.25842696629213485,0.06179775280898876,0.02247191011235955,0.25842696629213485,0.398876404494382,3
0.9597865096162694,0.03496825250759179,0.004601085856262077,0.0006441520198766908,0.0,1
0.09893632522220604,0.2903977852251202,0.21972898149497308,0.3909369080577007,0.0,4
0.1130730495062455,0.21842914132496238,0.11248446798770517,0.531358315348898,0.02465502583218887,5
0.3259668508287293,0.15469613259668508,0.049723756906077346,0.3867403314917127,0.08287292817679558,3
0.04199880003428474,0.21885088997457217,0.1445672980771978,0.5936973229336305,0.0008856889803148482,5
0.008684350446032964,0.36037100490340873,0.08920659301707332,0.541738051633485,0.0,5
0.13248111563044743,0.22080185938407904,0.04764671702498547,0.5880302149912842,0.011040092969203951,5
0.4639006860503103,0.13067624959163673,0.04573668735707285,0.04900359359686377,0.3106827834041163,2
0.21739130434782605,0.4631379962192816,0.19517958412098296,0.12429111531190926,0.0,4
0.8586525759577279,0.07001321003963012,0.04491413474240423,0.026420079260237782,0.0,1
0.30264717502963256,0.39114974318451207,0.04543658632951403,0.26076649545634134,0.0,5
0.9946232218687936,0.0030301562441132626,0.001808405857943261,0.0005382160291497801,0.0,1
0.23010510510510512,0.1662912912912913,0.26182432432432434,0.3417792792792793,0.0,0
0.11337209302325581,0.23401162790697674,0.125,0.5130813953488372,0.014534883720930232,5
0.5020746887966805,0.058091286307053944,0.012448132780082987,0.12033195020746888,0.3070539419087137,3
0.08011760382212423,0.44358691657478866,0.31826534362366776,0.15472252848217566,0.00330760749724366,4
0.21673387096774194,0.282258064516129,0.1688508064516129,0.1159274193548387,0.2162298387096774,2
0.13168290755859888,0.3766131156175928,0.11211858986417848,0.3766131156175928,0.0029722713420369464,5
0.10193679918450561,0.2659032251068168,0.19628256013186718,0.43095408506300564,0.004923330513804846,4
0.5140532544378698,0.19304733727810652,0.025147928994082837,0.2322485207100592,0.03550295857988166,3
0.39216039216039217,0.09411809411809412,0.02745102745102745,0.2294102294102294,0.2568602568602569,3
0.5797344984036298,0.18870778020500756,0.04621072088724585,0.08654007729793312,0.09880692320618382,2
0.15673981191222572,0.14733542319749215,0.034482758620689655,0.47648902821316613,0.18495297805642633,2
0.01680075721722669,0.29223852342640794,0.21533364884051112,0.4744439185991481,0.001183151916706105,4
0.009811046511627907,0.4383175872093023,0.2679869186046512,0.2838844476744186,0.0,4
0.08581524482584553,0.10600706713780919,0.05552751135790005,0.7319535588086825,0.020696617869762745,5
0.2771958098307816,0.1764705882352941,0.025785656728444805,0.36261079774375504,0.1579371474617244,2
0.6139438085327783,0.10822060353798128,0.04162330905306971,0.10405827263267431,0.13215400624349635,2
0.14743860871295997,0.29900728982658675,0.4617719503396113,0.09165775134973753,0.00012439977110442117,4
0.627906976744186,0.2919394897268006,0.05599458116956423,0.005193045834274102,0.018965906525174984,2
0.13574660633484162,0.24132730015082957,0.08144796380090498,0.497737556561086,0.043740573152337855,5
0.42911115529926425,0.09564525750646251,0.06621594750447406,0.40902763968979916,0.0,0
0.17011834319526628,0.13757396449704143,0.030695266272189353,0.3957100591715977,0.2659023668639054,3
0.8433268858800773,0.08059316569954868,0.07221147646679561,0.0038684719535783366,0.0,1
0.19132268755649293,0.5197348598975595,0.0783368484483278,0.20940042181379934,0.0012051822838204278,4
0.4497751124437782,0.11094452773613193,0.1274362818590705,0.026986506746626684,0.2848575712143928,2
0.060815047021943576,0.4471115091804747,0.1632781012091357,0.32879534258844606,0.0,4
0.21487603305785125,0.3759149940968123,0.18913813459268006,0.22007083825265644,0.0,4
0.04319654427645788,0.2159827213822894,0.08639308855291576,0.6479481641468683,0.0064794816414686825,5
0.9565217391304348,0.023715415019762844,0.003952569169960474,0.015810276679841896,0.0,1
0.01963196073607853,0.2907994184011632,0.11287977424045154,0.5766888466223068,0.0,5
0.5473453749315819,0.120415982484948,0.008210180623973728,0.14340448823207444,0.180623973727422,3
0.2576744186046512,0.1272558139534884,0.0,0.3601860465116279,0.25488372093023254,3
0.15787811809283234,0.33075465740448373,0.15945689927376067,0.3489106409851595,0.002999684243763814,4
0.43896853843090405,0.1358024691358025,0.024093986459577856,0.19992035045798484,0.20121465551573076,3
0.033644530561916505,0.18425224590452707,0.02994539369385239,0.047560331160824386,0.7045974986788798,2
0.03571428571428571,0.12186477644492912,0.24945474372955287,0.581515812431843,0.011450381679389313,4
0.791907514450867,0.10404624277456648,0.09248554913294797,0.011560693641618497,0.0,1
0.5417070377873691,0.2166828151149476,0.011714965207434161,0.04932616929445961,0.18056901259578967,2
0.4607833316638285,0.11599719523189421,0.33156365821897227,0.0853450866473004,0.006310728238004608,0
0.06319590731266927,0.3912127595546193,0.09027986758952754,0.4513993379476377,0.003912127595546194,5
0.08361204013377926,0.2842809364548495,0.032107023411371234,0.5953177257525084,0.0046822742474916385,4
0.09749303621169916,0.19498607242339833,0.07149489322191271,0.6267409470752089,0.009285051067780872,5
0.5841002044989775,0.10097137014314929,0.06901840490797546,0.24284253578732107,0.003067484662576687,5
0.4613461346134614,0.11571157115711571,0.33143314331433144,0.08520852085208519,0.0063006300630063005,0
0.15198878388202303,0.30127739121404085,0.456277910478762,0.08858656142901648,0.001869352996157441,4
0.20385232744783308,0.17174959871589085,0.01765650080256822,0.24719101123595505,0.3595505617977528,3
0.9946255161119184,0.0030293943517941857,0.001806872265664045,0.0005382172706233325,0.0,1
0.4359063303123281,0.1725748431843401,0.022389711589506145,0.2106188109798751,0.15851030393395057,3
0.36985120928362153,0.44539553053369335,0.1183431952662722,0.06641006491641294,0.0,4
0.46879032805814036,0.04772578052480246,0.009690054110348888,0.15245987004460143,0.32133396726210695,3
0.3155373032169747,0.14715947980835045,0.4209445585215606,0.10814510609171801,0.008213552361396304,0
0.9945228380057851,0.0031565170528909075,0.0012868031191227744,0.0010338418222012031,0.0,1
0.48758939840134624,0.31552376945729915,0.061842658813630616,0.10643668489692891,0.028607488430795122,2
0.17417417417417416,0.15795795795795797,0.010810810810810811,0.16216216216216217,0.4948948948948949,2
0.373134328358209,0.031094527363184084,0.018034825870646767,0.11629353233830848,0.4614427860696518,2
0.44041450777202074,0.13523316062176166,0.06683937823834198,0.10880829015544041,0.24870466321243523,3
0.2883748873535596,0.12316010814058277,0.33884049264043253,0.2478221688194653,0.0018023430459597478,0
0.6606606606606606,0.08278278278278277,0.08218218218218219,0.0921921921921922,0.08218218218218219,2
0.1409970238095238,0.34947916666666673,0.051636904761904766,0.45788690476190486,0.0,5
0.447927,0.174924,0.0364,0.235592,0.105157,3
0.3626943005181347,0.15544041450777202,0.25906735751295334,0.20725388601036268,0.015544041450777202,0
0.36666666666666664,0.28888888888888886,0.04444444444444444,0.3,0.0,0
0.3651685393258427,0.2752808988764045,0.019662921348314606,0.15730337078651685,0.18258426966292135,3
0.12150999999999999,0.40503999999999996,0.18902000000000002,0.28353,0.0009,4
0.18613897171771937,0.17972350230414746,0.06686545585976326,0.5536279027740129,0.013644167344357097,5
0.11138014527845036,0.04116222760290556,0.07142857142857144,0.07142857142857142,0.7046004842615011,0
0.32211538461538464,0.17147435897435898,0.030448717948717948,0.21955128205128205,0.2564102564102564,3
0.4064363989457623,0.18587876265778888,0.07213205715078375,0.33153003190456376,0.004022749341101401,5
0.16129032258064516,0.14650537634408603,0.5846774193548387,0.10752688172043011,0.0,1
0.0196319018404908,0.2907975460122699,0.11288343558282209,0.5766871165644172,0.0,5
0.016587532249060025,0.043452178584745246,0.019758457466809314,0.9111737360031351,0.009028095696250302,5
0.4697286012526096,0.17745302713987474,0.025052192066805846,0.1524008350730689,0.17536534446764093,2
0.5361305361305361,0.008158508158508162,0.34382284382284384,0.11072261072261073,0.0011655011655011655,1
0.8726625111308994,0.06500445235975066,0.051647373107747106,0.01068566340160285,0.0,1
0.03642384105960265,0.22075055187637968,0.17660044150110377,0.5629139072847682,0.0033112582781456954,5
0.046875,0.10825900000000001,0.17522300000000002,0.669643,0.0,5
0.10473205412430242,0.24157174527941289,0.1249904441556456,0.5267181408149224,0.0019876156257166884,5
0.24400162667751119,0.29686864579097194,0.14640097600650673,0.29280195201301346,0.019926799511996746,2
0.3374233128834356,0.38650306748466257,0.09202453987730061,0.17177914110429449,0.012269938650306749,4
0.6230636230636231,0.11190311190311192,0.0185990185990186,0.10012310012310012,0.1463111463111463,3
0.27929155313351495,0.23841961852861035,0.04632152588555859,0.08174386920980926,0.3542234332425068,2
0.3333333333333333,0.23809523809523808,0.0,0.21904761904761905,0.20952380952380953,3
0.5698569856985698,0.10481048104810482,0.0128012801280128,0.13571357135713571,0.17681768176817683,3
0.4732058915700407,0.08398621121905359,0.11563773111877153,0.13976809777499216,0.18740206831714193,3
0.940187325409432,0.04929616037684176,0.009421043983129759,0.0009859232075368353,0.00010954702305964836,1
0.657104467584817,0.10661740006718172,0.018206247900571047,0.05441719852200202,0.16365468592542826,2
0.17130620985010706,0.23875802997858672,0.048179871520342615,0.5299785867237687,0.011777301927194861,5
0.19957537154989385,0.4140127388535032,0.029723991507430998,0.3248407643312102,0.03184713375796178,5
0.5138456982082038,0.19324744557974236,0.02506293499185547,0.2324892640308011,0.03535465718939731,3
0.14171055931778279,0.17557060446450967,0.13920240782543267,0.5079006772009029,0.03561575119137196,5
0.08945731558164728,0.2928329314742985,0.18827969388824825,0.4291854492085125,0.00024460984729356676,4
0.353515625,0.51171875,0.080078125,0.0546875,0.0,4
0.15787811809283234,0.33075465740448373,0.15945689927376067,0.3489106409851595,0.002999684243763814,4
0.32169328341101855,0.10315580346909146,0.0211660426377321,0.2682050890196378,0.28577978146252003,3
0.4449760765550239,0.2966507177033493,0.1244019138755981,0.11961722488038277,0.014354066985645935,3
0.0329471875963529,0.2123067436021671,0.1308197154561071,0.6206228251772893,0.003303528168083513,5
0.2744097000638162,0.3509891512444161,0.05743458838544991,0.2935545628589662,0.02361199744735163,5
0.44761808639483247,0.17521194993944286,0.037040775131207106,0.23546628986677431,0.10466289866774323,3
0.25641025641025644,0.2325375773651636,0.015915119363395226,0.2387267904509284,0.25641025641025644,2
0.040787191699800995,0.20830097901460137,0.06992032862554455,0.6758931766979305,0.005098323962122622,5
0.5780346820809249,0.14450867052023122,0.11560693641618497,0.14450867052023122,0.017341040462427744,2
0.04911775441122795,0.10138949305253472,0.6209068954655227,0.2222888885555572,0.006296968515157425,4
0.49616780960064544,0.20693828156514724,0.06292860024203308,0.0645421540943929,0.1694231544977814,3
0.0353185393094173,0.3822764085021782,0.28671461567698736,0.29441861824986115,0.001271818261556004,4
0.353515625,0.51171875,0.080078125,0.0546875,0.0,4
0.3356173356173356,0.3356173356173356,0.09229509229509228,0.23493223493223492,0.001538001538001538,4
0.14851891359645522,0.21498317879707884,0.1723147616312464,0.433248543529991,0.030934602445228523,4
0.14057971014492754,0.3318840579710145,0.19710144927536233,0.3289855072463768,0.0014492753623188406,4
0.23459530355386285,0.07304461876056195,0.06749564910333694,0.2594647766539713,0.365399651928267,3
0.4792746113989637,0.15414507772020725,0.0,0.10880829015544041,0.25777202072538863,3
0.07810500000000001,0.304018,0.173722,0.433893,0.010262,4
0.4619467254155818,0.12016823552974162,0.33186461045463644,0.08011215701982775,0.005908271580212296,0
0.15587815326035223,0.3010471204188482,0.11542122798667302,0.4247977153736316,0.0028557829604950024,5
0.040989807084023826,0.21923389522794204,0.14643740522206622,0.5923291006519666,0.0010097918140012738,2
0.03571428571428571,0.12186477644492912,0.24945474372955287,0.581515812431843,0.011450381679389313,4
0.158933,0.218097,0.031903,0.5812060000000001,0.009861,5
0.17153996101364524,0.16934697855750488,0.07041910331384016,0.5877192982456141,0.0009746588693957116,5
0.3236994219653179,0.4508670520231214,0.10404624277456648,0.12138728323699421,0.0,4
0.6569233759782289,0.09357158798839445,0.004946039928293221,0.02310311809300283,0.22145587801208075,2
0.425531914893617,0.10638297872340426,0.031914893617021274,0.10638297872340426,0.32978723404255317,2
0.0713953488372093,0.6020930232558138,0.2458139534883721,0.07930232558139534,0.0013953488372093023,4
0.9976839479779083,0.0,0.0010689470871191875,0.0012471049349723855,0.0,1
0.13032984714400644,0.4573612228479485,0.19254491820863504,0.21976401179941002,0.0,4
0.03943470253823364,0.22219553206822001,0.08007046200656577,0.654976379213708,0.00332292417327248,4
0.05649125634620033,0.22403094528165043,0.19727617052139576,0.5123700539930696,0.009831573857683937,4
0.47058823529411764,0.27450980392156865,0.19607843137254904,0.058823529411764705,0.0,0
0.1499585749792875,0.2618061309030654,0.09527754763877382,0.49130074565037285,0.0016570008285004142,5
0.34608400000000006,0.182149,0.143898,0.17304200000000003,0.154827,2
0.9050101361135244,0.07095279467130032,0.013032145960034752,0.010136113524471474,0.0008688097306689834,1
0.0,0.15072463768115943,0.14840579710144927,0.27768115942028987,0.42318840579710143,2
0.17051738504658737,0.16354821604423908,0.06719187940307553,0.45867737292629346,0.14006514657980457,3
0.026028110359187923,0.1353461738677772,0.10411244143675169,0.7287870900572618,0.005726184279021344,5
0.837696335078534,0.10471204188481675,0.041884816753926704,0.015706806282722512,0.0,0
0.026143790849673203,0.04938271604938271,0.007552650689905592,0.9154684095860567,0.0014524328249818446,5
0.08044554455445543,0.34937087458745875,0.3565903465346535,0.20843646864686471,0.005156765676567657,4
0.16339693630744423,0.23837678043536684,0.059607632356893314,0.5084654662725074,0.03015318462778823,5
0.45918367346938777,0.15306122448979592,0.01020408163265306,0.19387755102040816,0.1836734693877551,2
0.4847225828789059,0.11252488531117459,0.02077382498052454,0.1904267289881416,0.19155197784125336,3
0.037648272305312015,0.26817947395564723,0.07220216606498195,0.6188757091284167,0.0030943785456420837,5
0.19166666666666668,0.12916666666666668,0.07291666666666667,0.5833333333333334,0.022916666666666665,5
0.1452991452991453,0.2564102564102564,0.04700854700854701,0.5256410256410257,0.02564102564102564,2
0.44792719919110213,0.1749241658240647,0.03640040444893833,0.23559150657229525,0.10515672396359961,3
0.39207998431680063,0.09429523622819055,0.027641638894334443,0.22917075083316996,0.2568123897275044,3
0.7054973821989529,0.10863874345549739,0.014397905759162303,0.07853403141361257,0.09293193717277487,2
0.20442930153321978,0.17035775127768313,0.05678591709256105,0.5281090289608177,0.04031800113571834,5
0.09005481597494126,0.23884103367267032,0.054815974941268594,0.5990602975724354,0.017227877838684416,4
0.4497751124437782,0.11094452773613193,0.1274362818590705,0.026986506746626684,0.2848575712143928,2
0.14458169005625512,0.3183319653260195,0.47112169926528,0.06596464535244541,0.0,4
0.22540983606557377,0.3770491803278688,0.3155737704918033,0.0819672131147541,0.0,4
0.2432,0.1636,0.0167,0.3018,0.2747,2
0.28205128205128205,0.09401709401709403,0.07692307692307693,0.26495726495726496,0.28205128205128205,2
0.03137363894974332,0.30662459536343717,0.5386816205081254,0.12168524997547657,0.0016348952032174736,4
0.07810491991943992,0.3040184137335763,0.17372206770883283,0.43389277836386303,0.010261820274287906,4
0.0,0.4145176695319962,0.21585482330468003,0.36962750716332377,0.0,4
0.009699977441912925,0.43537108053237084,0.26618542747575,0.28874351454996616,0.0,4
0.49820645675567954,0.12554802710243124,0.005579912315663611,0.1315265045834994,0.2391390992427262,3
0.8005073385682488,0.07176674891181642,0.06232894268367456,0.0254222432747645,0.03997472656149572,1
0.17316353471035875,0.2453797173474142,0.07804006833359217,0.5008541699021587,0.002562509706476161,5
0.11421319796954314,0.3942470389170897,0.05922165820642978,0.42470389170896783,0.007614213197969543,5
0.09165902841429881,0.2123434158264589,0.03208065994500458,0.6568897036358081,0.007027192178429575,5
0.7617635162464608,0.1253876230281785,0.045840636375893216,0.0633679385196171,0.003640285829850344,1
0.4244604316546763,0.302158273381295,0.16007194244604317,0.1133093525179856,0.0,0
0.466088074574092,0.12086145933783349,0.08839601414336228,0.2378656380585021,0.08678881388621022,3
0.1433182698515171,0.32730794060684315,0.1620400258231117,0.36733376371852805,0.0,4
0.09111617312072894,0.4031890660592255,0.0683371298405467,0.428246013667426,0.009111617312072893,5
0.12866603595080417,0.13245033112582782,0.05581835383159887,0.5506149479659413,0.13245033112582782,3
0.8371391628608371,0.08066991933008066,0.05174994825005175,0.03044096955903044,0.0,2
0.01999994000018,0.16666949999150002,0.038666883999348,0.7653307040078878,0.009332972001083998,5
0.41895221404628036,0.004201610986107041,0.5768277468492524,9.214059180059301e-06,9.214059180059301e-06,1
0.8018751542067604,0.06785097458672588,0.0845053047125586,0.032075006168270415,0.013693560325684678,1
0.8746518105849582,0.055710306406685235,0.04317548746518106,0.026462395543175487,0.0,2
0.7645466847090663,0.12584573748308525,0.046008119079837616,0.06359945872801083,0.0,1
0.12216404886561953,0.21793193717277487,0.11212914485165792,0.5427574171029669,0.005017452006980803,5
0.06059683313032887,0.1903166869671133,0.17052375152253352,0.5785627283800244,0.0,5
0.40365706399861995,0.24667931688804556,0.1228221493876143,0.16750043125754702,0.05934103846817319,3
0.44977455022544977,0.11094488905511093,0.12743587256412744,0.026986973013026987,0.2848577151422849,2
0.17314121198848392,0.21731152118064828,0.058304408130856925,0.5229736608156257,0.02826919788438519,5
0.24008498583569407,0.25849858356940514,0.22308781869688388,0.278328611898017,0.0,4
0.2388888888888889,0.2,0.22777777777777777,0.2611111111111111,0.07222222222222222,3
0.20442918228327087,0.17035931856272576,0.05678577285690857,0.5281078875684497,0.04031783872864508,5
0.02956298794760064,0.20152678581170383,0.26463618575115794,0.4866234141616293,0.017650626327908182,4
0.013801999999999998,0.06151099999999999,0.09208099999999998,0.766277,0.066329,5
0.15673981191222572,0.14733542319749215,0.034482758620689655,0.47648902821316613,0.18495297805642633,3
0.4217413185707097,0.33829894313034725,0.14393558127830905,0.08998490186210367,0.006039255158530447,0
0.10429447852760737,0.30250117980179325,0.20906087777253418,0.38414346389806514,0.0,4
0.15232292460015232,0.099009900990099,0.26656511805026656,0.20563594821020562,0.2764661081492764,2
0.3011006289308176,0.3903301886792453,0.04559748427672956,0.2613993710691824,0.0015723270440251573,5
0.22598870056497178,0.2617702448210923,0.2297551789077213,0.2824858757062147,0.0,4
0.046118370484242895,0.3862962556275392,0.35412320193257935,0.2134621719556385,0.0,4
0.04933008526187576,0.29202192448233866,0.13185140073081608,0.5252740560292327,0.0015225334957369063,5
0.1639781362485002,0.2879616051193174,0.09398746833755499,0.44927343020930544,0.004799360085321957,5
0.09166666666666666,0.25833333333333336,0.21666666666666667,0.43333333333333335,0.0,4
0.12366737739872068,0.21961620469083157,0.10874200426439233,0.535181236673774,0.01279317697228145,5
0.42286071205496567,0.28544659587757654,0.028107432854465958,0.2560899437851343,0.007495315427857589,5
0.6938775510204082,0.08163265306122448,0.030612244897959183,0.08163265306122448,0.11224489795918367,2
0.8195609274790331,0.12567834237789838,0.049888998519980264,0.003885051800690676,0.000986679822397632,0
0.11127697109512824,0.21848283349165423,0.10720586239652599,0.5509567105441715,0.012077622472520018,5
0.7396449704142012,0.2381656804733728,0.007396449704142012,0.007396449704142012,0.0073964497041420114,0
0.2007,0.3102,0.0383,0.43799999999999994,0.012800000000000002,5
0.7471537001897534,0.0034392789373814043,0.006997153700189753,0.043168880455407975,0.19924098671726753,2
0.5043782837127845,0.2224168126094571,0.159369527145359,0.11383537653239931,0.0,0
0.6743869209809263,0.13283378746594005,0.024182561307901904,0.09196185286103542,0.07663487738419618,3
0.49897470950102524,0.12645249487354748,0.00956937799043062,0.19617224880382772,0.1688311688311688,3
0.3023255813953488,0.10852713178294573,0.050387596899224806,0.1124031007751938,0.4263565891472868,2
0.46379170056956875,0.3762205044751831,0.08034987794955248,0.07648494711147275,0.0031529698942229455,0
0.8726625111308994,0.06500445235975066,0.051647373107747106,0.01068566340160285,0.0,2
0.11300000000000002,0.2184,0.11300000000000002,0.531,0.0246,5
0.06016545500125344,0.3693490432021392,0.1846745216010696,0.38522603827191443,0.0005849419236232974,4
0.5988826815642458,0.1977653631284916,0.14748603351955306,0.055865921787709494,0.0,0
0.39148936170212767,0.1273758865248227,0.031205673758865248,0.05843971631205674,0.39148936170212767,2
0.11310045240180962,0.21835087340349363,0.11244044976179904,0.5314621258485034,0.024646098584394333,5
0.46226415094339623,0.11635220125786165,0.33018867924528306,0.0849056603773585,0.00628930817610063,0
0.6343937298294146,0.0810281235592439,0.01083448593822038,0.15756108805901337,0.11618257261410789,3
0.39568631348772487,0.24351456117682135,0.18258622403339628,0.11330881622105157,0.06490408508100586,0
0.8999428999429,0.053479053479053476,0.019551019551019552,0.027027027027027025,0.0,2
0.7296181630546955,0.11867905056759546,0.011351909184726523,0.05675954592363261,0.08359133126934984,3
0.2746580161886183,0.35040641699454605,0.05748691068034435,0.2938153152296524,0.023633340906838878,5
0.4448177759111204,0.5035674821625893,0.04615976920115399,0.0,0.005454972725136375,2
0.20689655172413793,0.13793103448275862,0.034482758620689655,0.3793103448275862,0.2413793103448276,3
0.9553922406426252,0.01401469834216373,0.0015381985985301657,0.02905486241668091,0.0,1
0.15456803753795198,0.2760143527463428,0.14076731990063482,0.4223019597019045,0.006348330113165884,5
0.16746,0.165319,0.068744,0.573739,0.024738000000000003,5
0.0534351145038168,0.1825699745547074,0.08269720101781171,0.66793893129771,0.0133587786259542,5
0.4495730136209705,0.08092294248157025,0.010939370033864956,0.18882086569101203,0.26974380817258226,3
0.2911813643926789,0.12479201331114809,0.3410981697171381,0.24126455906821964,0.0016638935108153079,0
0.0098,0.43829999999999997,0.268,0.2839,0.0,4
0.9393128067826864,0.05689424364123159,0.0027889335118250784,0.0010040160642570282,0.0,1
0.15375604041587349,0.2480597452042759,0.08654268560550593,0.5090057109386441,0.0026358178357006883,5
0.43957681418566535,0.0685441811950529,0.007450454477723141,0.05230219043361645,0.43212635970794216,2
0.1613696743087671,0.24008658860572665,0.10134802715733544,0.4890288300698613,0.008166879858309556,5
0.8999424956871765,0.053479010925819435,0.019551466359977,0.02702702702702703,0.0,1
0.04078659868900218,0.20830298616168974,0.06991988346686089,0.6758922068463219,0.005098324836125273,5
0.5780730897009967,0.07973421926910298,0.03089700996677741,0.09734219269102991,0.21395348837209305,3
0.17575910293561797,0.3067909789593045,0.06866574272395111,0.4460123472344714,0.0027718281466549075,5
0.15974212034383956,0.05587392550143266,0.08882521489971347,0.6855300859598853,0.010028653295128937,5
0.17186700767263427,0.2143222506393862,0.05370843989769821,0.5493606138107416,0.010741687979539642,5
0.19361979166666668,0.322265625,0.23268229166666668,0.25026041666666665,0.001171875,4
0.22767857142857142,0.3169642857142857,0.06696428571428571,0.38839285714285715,0.0,5
0.8702222222222222,0.06444444444444444,0.051555555555555556,0.010666666666666666,0.003111111111111111,1
0.4201684201684202,0.33613433613433613,0.14845914845914845,0.08963608963608964,0.005602005602005602,0
0.37228260869565216,0.18206521739130435,0.019021739130434784,0.14402173913043478,0.2826086956521739,3
0.30662020905923343,0.35871080139372824,0.08310104529616726,0.1318815331010453,0.11968641114982578,2
0.12674201387549527,0.3153671936562867,0.13390569292063195,0.42370406290812307,0.00028103663946305474,4
0.8571428571428571,0.07208387942332896,0.04456094364351245,0.02621231979030144,0.0,1
0.12473347547974413,0.27398720682302774,0.09808102345415778,0.4989339019189765,0.0042643923240938165,5
0.18613897171771934,0.17972350230414744,0.06686545585976326,0.5536279027740127,0.013644167344357097,5
0.20072992700729927,0.3102189781021898,0.03832116788321168,0.43795620437956206,0.012773722627737226,5
0.17318435754189945,0.3128491620111732,0.1005586592178771,0.4134078212290503,0.0,5
0.625,0.08823529411764706,0.025735294117647058,0.0625,0.19852941176470587,2
0.11588977594643317,0.19186196240020603,0.04172031934071594,0.6258047901107391,0.02472315220190574,5
